gene_id	accession_number	X1C	X1O1	X1D1	X1OD1	X1O24	X1D24	X1OD24	X2C	X2O1	X2D1	X2OD1	X2O24	X2D24	X2OD24	X3C	X3O1	X3D1	X3OD1	X3O24	X3D24	X3OD24
TRINITY_DN381590_c1_g2	OLC44168	0	0	0	0	0	13	0	0	6	0	13	7	12	0	0	0	0	0	0	0	8
TRINITY_DN372394_c4_g1	OLC44652	0	41	0	0	0	43	6	0	56	0	85	70	98	0	0	0	0	0	22	0	0
TRINITY_DN388779_c4_g1	OLC45198	0	0	0	0	9	9	0	0	10	6	0	0	0	0	10	8	9	8	0	0	0
TRINITY_DN394388_c4_g2	OLC46724	0	18	0	0	7	96	0	0	28	0	62	82	218	0	0	0	7	0	11	0	0
TRINITY_DN396958_c11_g3	OLC47537	0	0	0	0	0	63	0	0	7	0	39	29	118	0	0	0	0	0	0	0	0
TRINITY_DN396227_c1_g1	OLC47909	0	0	5	0	0	81	0	0	0	0	40	27	114	0	0	0	0	0	0	0	0
TRINITY_DN381448_c1_g9	OLC47994	0	0	0	0	14	181	0	0	9	0	77	26	194	0	0	0	7	0	15	0	16
TRINITY_DN383221_c5_g3	OLC47994	0	9	0	0	0	190	5	0	0	0	91	26	230	0	0	0	0	0	0	0	13
TRINITY_DN380910_c2_g1	OLC51059	0	7	0	0	27	47	26	0	5	0	71	47	84	44	0	6	0	0	24	74	68
TRINITY_DN376390_c9_g1	OLC54556	0	0	0	0	0	17	0	0	0	0	6	7	20	0	0	0	0	0	10	0	0
TRINITY_DN367310_c0_g4	OLC55028	0	0	0	0	0	27	8	0	0	0	6	13	65	0	0	0	0	0	5	0	0
TRINITY_DN386975_c8_g1	OLC56008	0	20	11	0	7	778	0	0	12	0	81	317	886	5	0	0	0	0	74	0	0
TRINITY_DN377081_c4_g2	OLC58424	0	0	0	0	0	29	0	0	0	0	11	50	34	0	0	0	0	0	7	0	0
TRINITY_DN385908_c3_g2	OLC59163	0	7	0	0	0	0	0	0	0	0	0	33	13	0	0	0	7	0	0	0	13
TRINITY_DN400270_c0_g3	OLC60049	0	11	0	0	0	13	0	0	27	0	79	100	74	0	0	0	0	0	9	6	0
TRINITY_DN390024_c6_g3	OLC64433	0	0	0	0	0	77	0	0	6	0	16	115	145	0	0	0	0	0	31	0	0
TRINITY_DN369623_c10_g1	OLC69773	0	0	0	0	0	12	0	0	10	0	14	6	38	0	0	0	0	0	0	0	0
TRINITY_DN596382_c0_g1	OLC70933	0	0	0	0	0	11	0	0	0	0	5	5	7	0	0	0	0	0	5	0	0
TRINITY_DN401166_c7_g1	OLC72750	0	55	0	0	0	146	0	0	56	0	99	16	250	0	0	0	0	0	0	0	0
TRINITY_DN384711_c8_g1	OLC75531	0	0	0	0	0	34	0	0	0	0	18	17	38	0	0	6	0	0	0	0	0
TRINITY_DN374974_c7_g2	OLC77139	0	5	0	0	0	41	0	0	0	0	46	0	35	0	0	0	0	0	6	0	0
TRINITY_DN392419_c5_g5	OLC78359	0	0	0	0	0	6	0	0	14	0	0	12	13	0	0	0	0	0	8	0	0
TRINITY_DN380166_c10_g8	OLC79166	0	0	0	0	0	17	0	0	0	0	12	5	23	0	0	0	0	0	11	0	0
TRINITY_DN515419_c0_g1	OLC80326	0	0	0	0	0	36	0	0	9	0	83	17	27	5	0	0	0	0	0	0	0
TRINITY_DN393475_c5_g2	OLC81018	0	44	0	0	5	257	0	0	40	0	113	44	439	0	0	0	0	0	0	0	0
TRINITY_DN396442_c15_g5	OLC81018	0	0	0	0	0	91	0	0	0	0	71	48	146	0	0	0	0	0	10	0	0
TRINITY_DN383542_c3_g2	OLC82599	0	0	0	0	0	7	0	0	0	0	6	9	17	0	0	0	0	0	5	0	0
TRINITY_DN370081_c11_g3	OLC82676	0	0	0	0	0	8	0	0	9	0	13	61	21	0	0	0	0	0	7	0	0
TRINITY_DN383365_c4_g1	OLC86760	0	50	0	0	14	48	11	0	47	0	236	86	129	0	0	0	0	0	21	17	16
TRINITY_DN380902_c11_g3	OLC90615	0	0	0	0	0	21	0	0	0	0	9	49	32	0	0	0	0	0	12	0	0
TRINITY_DN388652_c6_g1	OLC92454	0	88	0	11	137	296	176	0	139	0	201	585	254	213	0	0	0	0	251	217	244
TRINITY_DN382928_c2_g3	OLC94881	0	6	0	0	0	38	0	0	0	0	0	30	55	0	0	0	0	0	6	0	0
TRINITY_DN383995_c2_g1	OLC98614	0	0	0	0	0	56	0	0	0	0	9	49	76	0	0	0	0	0	18	0	0
TRINITY_DN383995_c3_g11	OLC98614	0	0	0	0	0	12	0	0	0	0	11	21	18	0	0	0	0	0	14	0	0
TRINITY_DN371854_c3_g7	OLD08430	0	10	0	0	0	92	0	0	13	0	108	86	143	0	0	0	0	0	24	0	5
TRINITY_DN385647_c10_g2	OLD15975	0	36	0	0	0	62	0	0	22	0	0	0	145	0	0	0	0	0	11	0	0
TRINITY_DN185559_c0_g1	OLD16905	0	0	0	0	0	13	0	0	5	0	19	14	6	0	0	0	0	0	0	0	0
TRINITY_DN391573_c4_g3	OLD17408	0	9	0	0	0	26	0	0	6	0	40	23	38	0	0	0	0	0	6	0	0
TRINITY_DN379584_c6_g1	OLD19129	0	22	0	0	0	23	0	0	0	0	103	29	84	0	0	0	5	0	36	0	0
TRINITY_DN389484_c5_g1	OLD20669	0	0	0	0	0	7	0	0	0	0	11	50	15	0	0	0	0	0	16	0	0
TRINITY_DN375507_c5_g4	OLD20963	0	172	0	0	0	9	0	0	273	0	33	6	29	0	0	0	0	0	0	0	0
TRINITY_DN397568_c3_g4	OLD20984	0	0	0	0	0	10	0	0	0	0	10	14	10	0	0	0	0	0	0	0	5
TRINITY_DN381598_c10_g1	OLD21243	0	5	0	0	0	37	10	0	6	0	11	80	67	0	0	0	0	0	29	35	32
TRINITY_DN368343_c18_g1	OLD21555	0	0	0	0	0	50	0	0	0	0	69	58	50	0	0	0	0	0	6	0	0
TRINITY_DN380438_c2_g2	OLD22155	67	1423	112	58	1690	3457	1003	0	1876	170	1489	5218	3829	2476	57	91	117	80	2237	9498	7536
TRINITY_DN389530_c3_g1	OLD24318	0	0	0	0	0	70	6	0	0	0	20	57	85	0	0	0	0	0	12	0	0
TRINITY_DN393826_c1_g4	OLD26445	0	0	0	0	0	78	0	0	0	0	17	61	129	0	0	0	0	0	21	0	0
TRINITY_DN393135_c6_g1	OLD37189	0	0	0	0	0	38	0	0	0	0	6	26	56	0	0	0	0	0	7	0	0
TRINITY_DN349145_c0_g1	OLD37303	0	0	0	0	0	11	0	0	0	0	18	22	34	0	0	0	0	0	9	0	0
TRINITY_DN399520_c2_g8	OLD37303	0	0	0	0	0	17	0	0	0	0	8	16	13	0	0	0	0	0	6	0	0
TRINITY_DN385875_c5_g1	OLD37600	0	0	0	0	0	7	0	0	0	0	27	12	10	0	0	0	0	0	8	0	0
TRINITY_DN371749_c6_g1	OLD38462	0	0	0	0	0	56	5	0	0	0	19	88	102	0	0	0	0	0	6	0	0
TRINITY_DN398171_c6_g1	OLD38726	0	0	0	0	0	133	0	0	0	0	29	53	204	0	0	0	0	0	10	0	0
TRINITY_DN690875_c0_g1	OLD38726	0	0	0	0	0	22	0	0	0	0	6	11	41	0	0	0	0	0	6	0	0
TRINITY_DN385506_c2_g2	OLD38913	0	0	0	0	0	34	0	0	5	0	6	12	61	0	0	0	0	0	0	0	0
TRINITY_DN672590_c0_g1	OLD39003	0	0	0	0	0	23	0	0	0	0	5	49	18	0	0	0	0	0	11	0	0
TRINITY_DN376169_c3_g1	OLD39119	0	0	0	0	0	63	0	0	5	0	0	48	142	0	0	0	0	0	5	0	0
TRINITY_DN392777_c6_g1	OLD40005	0	5	0	0	0	31	0	0	13	0	5	49	47	0	0	0	0	0	0	0	0
TRINITY_DN391300_c3_g2	OLD40346	0	61	0	0	5	16	0	0	50	0	79	56	19	41	0	0	0	0	7	17	25
TRINITY_DN376193_c9_g1	OLD40441	0	6	0	0	0	5	0	0	13	0	32	48	21	0	0	0	0	0	0	0	0
TRINITY_DN401329_c2_g3	OLD41893	0	0	0	0	5	159	0	0	0	0	68	209	200	0	0	0	0	0	6	7	0
TRINITY_DN365103_c0_g1	OLD42018	0	0	0	0	0	15	0	0	0	0	10	15	45	0	0	0	0	0	13	0	0
TRINITY_DN399129_c5_g3	OLD51282	0	0	0	0	0	12	0	0	0	0	5	5	20	0	0	0	0	0	5	0	0
TRINITY_DN400627_c5_g11	OLD56503	0	7	0	0	0	0	0	0	0	0	26	64	10	0	0	0	0	0	13	0	0
TRINITY_DN399762_c1_g4	OLD56629	37	187	59	94	830	1232	638	18	232	72	1157	2276	1381	1247	97	88	100	36	781	1209	1690
TRINITY_DN367281_c0_g2	OLD57422	0	0	0	0	0	12	0	0	7	0	20	21	23	0	0	0	0	0	0	0	0
TRINITY_DN382823_c8_g1	OLD57786	0	0	0	0	5	9	0	0	0	0	5	5	15	0	0	0	0	0	0	0	0
TRINITY_DN356849_c0_g1	OLD59118	0	0	0	0	6	16	0	0	0	0	25	32	27	0	0	0	0	0	0	0	0
TRINITY_DN16826_c0_g1	OLD61630	0	0	0	0	0	63	0	0	12	0	12	44	74	0	0	0	0	0	14	0	0
TRINITY_DN394079_c3_g1	OLD62047	0	11	0	0	0	0	0	0	24	0	24	0	30	0	0	0	0	0	0	5	0
TRINITY_DN394037_c6_g1	OLD62818	0	0	0	0	0	13	0	0	7	0	10	12	23	0	0	0	0	0	0	0	0
TRINITY_DN384017_c1_g4	OLD63310	0	0	0	0	0	7	0	0	5	0	7	7	25	0	0	0	0	0	0	0	0
TRINITY_DN380116_c6_g1	OLD63340	0	0	0	0	0	68	0	0	0	0	41	77	97	0	0	0	0	0	24	0	0
TRINITY_DN134432_c0_g1	OLD63341	0	5	0	0	0	15	0	0	0	0	6	12	22	0	0	0	0	0	23	0	0
TRINITY_DN400566_c0_g1	OLD64346	0	70	0	0	27	188	34	0	113	0	628	521	380	51	0	0	6	0	48	31	60
TRINITY_DN380775_c3_g2	OLD64412	0	0	0	0	0	5	0	0	5	0	76	26	28	0	0	0	0	0	0	0	0
TRINITY_DN372696_c5_g3	OLD64629	0	0	0	0	0	14	0	0	0	9	23	28	32	0	0	0	0	0	6	0	0
TRINITY_DN392675_c4_g2	OLD64665	0	0	0	0	0	5	0	0	13	0	11	0	22	0	0	0	0	0	0	7	6
TRINITY_DN387885_c1_g1	OLD64839	0	0	0	0	0	29	0	0	7	0	11	5	43	0	0	0	0	0	0	0	0
TRINITY_DN396515_c4_g1	OLD66361	0	0	0	0	0	188	0	0	5	0	47	132	373	0	0	0	0	0	31	0	0
TRINITY_DN395081_c4_g2	OLD68733	0	0	0	0	0	64	0	0	0	0	58	69	113	0	0	0	0	0	13	6	0
TRINITY_DN382462_c1_g8	OLD71397	0	25	0	0	0	47	8	0	20	0	57	22	60	12	0	0	0	0	13	26	15
TRINITY_DN372362_c1_g2	OLD71410	0	0	0	0	0	12	0	0	0	0	13	58	7	0	0	0	0	0	0	7	0
TRINITY_DN162524_c1_g1	OLD73037	0	0	0	0	0	61	0	0	0	0	15	51	137	0	0	0	5	0	7	0	0
TRINITY_DN587130_c0_g1	OLD75107	0	12	0	0	0	120	0	0	19	0	43	16	139	0	0	0	0	0	28	0	0
TRINITY_DN384485_c3_g1	OLD76668	0	0	0	0	0	0	0	0	5	0	11	5	7	0	0	0	0	0	0	11	0
TRINITY_DN374519_c8_g1	OLD79527	0	0	0	0	0	10	0	0	7	0	21	0	16	0	0	0	0	0	0	0	12
TRINITY_DN397371_c3_g8	OLD84560	0	0	0	0	5	28	0	0	0	0	0	8	22	0	0	0	0	0	13	0	0
TRINITY_DN372362_c1_g3	OLD87711	0	7	0	0	0	11	0	0	0	0	16	108	19	0	0	0	0	0	0	0	0
TRINITY_DN376982_c14_g2	OLD91089	0	0	0	0	0	18	0	0	0	0	12	13	49	0	0	0	0	0	26	0	0
TRINITY_DN379899_c5_g1	OLD92498	0	0	0	0	0	19	0	0	0	0	11	9	16	0	0	0	0	0	6	0	0
TRINITY_DN396016_c4_g9	OLD97949	0	0	0	0	0	61	0	0	0	0	15	35	68	0	0	0	0	0	17	0	0
TRINITY_DN399140_c2_g6	OLE00096	5	0	0	0	0	7	0	0	0	0	6	5	8	0	0	0	0	0	0	0	0
TRINITY_DN398163_c7_g1	OLE13840	0	5	0	0	0	40	0	0	5	0	13	8	94	0	0	0	0	0	0	0	0
TRINITY_DN399496_c2_g2	OLE19040	0	12	0	0	0	10	5	0	12	0	6	0	27	0	0	0	0	0	0	0	0
TRINITY_DN399064_c3_g11	OLE20879	0	0	0	0	0	79	0	0	5	0	48	75	89	0	0	0	0	0	160	0	0
TRINITY_DN389581_c2_g2	OLE34210	0	0	0	0	0	11	0	0	0	0	29	28	32	0	0	0	0	0	15	0	0
TRINITY_DN386119_c8_g5	OLE36101	0	0	0	0	0	28	0	0	0	0	5	22	48	0	0	0	0	0	5	0	0
TRINITY_DN385841_c3_g2	OLE36587	0	8	0	0	6	7	0	0	10	0	8	10	20	0	0	0	0	0	0	0	0
TRINITY_DN385062_c3_g6	OLE41200	0	0	0	0	0	7	0	0	6	0	6	12	5	0	0	0	0	0	0	0	0
TRINITY_DN669576_c0_g1	OLE48221	0	5	0	0	6	0	0	0	0	0	20	15	14	0	0	0	0	0	0	0	0
TRINITY_DN363696_c0_g2	OLE53639	0	9	0	0	0	28	0	0	0	0	21	111	29	0	0	0	0	0	9	0	0
TRINITY_DN390162_c7_g1	OLE54389	0	5	0	0	0	5	0	0	0	0	11	12	15	0	0	0	0	0	0	0	0
TRINITY_DN400473_c1_g1	OLE54389	0	115	0	0	113	185	118	0	129	0	527	675	251	135	0	0	0	0	161	15	105
TRINITY_DN379517_c6_g1	OLE55071	5	0	0	0	0	223	0	0	0	0	50	152	335	0	0	0	0	0	0	0	0
TRINITY_DN327302_c0_g1	OLE55651	0	0	0	0	0	34	0	0	11	0	7	23	43	0	0	0	0	0	11	0	0
TRINITY_DN93560_c0_g1	OLE55706	0	8	0	0	0	17	0	0	6	0	34	9	36	0	0	0	0	0	5	0	0
TRINITY_DN366852_c0_g1	OLE62620	0	0	0	0	0	7	7	0	0	0	6	6	20	0	0	0	0	0	0	0	0
TRINITY_DN667496_c0_g1	OLE65622	0	0	0	0	10	13	0	0	0	0	9	5	10	0	0	0	0	0	0	0	0
TRINITY_DN397900_c3_g1	OLE65750	0	0	0	0	0	55	6	0	0	0	7	11	164	0	0	0	0	0	0	0	0
TRINITY_DN397389_c2_g4	OLE65871	0	0	0	0	0	86	0	0	0	0	43	57	127	0	0	0	0	0	7	0	0
TRINITY_DN389562_c4_g5	OLE66133	0	0	0	0	0	13	0	0	6	0	29	23	28	0	0	0	0	0	0	7	9
TRINITY_DN396087_c2_g3	OLE67600	0	168	0	0	0	20	0	0	194	0	491	27	42	0	0	0	0	0	6	51	16
TRINITY_DN394366_c4_g1	OLE73245	0	0	6	0	0	19	0	0	0	0	5	10	18	0	0	0	0	0	0	0	0
TRINITY_DN396727_c8_g1	OLE73512	0	0	0	0	0	127	0	0	5	0	105	142	239	0	0	0	0	0	0	0	0
TRINITY_DN367930_c0_g1	OLE74365	0	0	0	0	0	14	0	0	5	0	10	9	24	0	0	0	0	0	0	0	0
TRINITY_DN401015_c17_g1	OLE74365	0	0	0	0	0	79	0	0	6	0	34	145	94	0	0	0	0	0	25	0	0
TRINITY_DN400933_c2_g1	OLE80862	0	22	0	0	16	762	18	0	10	0	1134	300	1033	0	0	0	0	0	44	0	0
TRINITY_DN397093_c4_g2	OLE81622	0	0	0	0	0	22	0	0	0	0	6	5	42	0	0	0	0	0	6	0	0
TRINITY_DN388063_c5_g2	OLE81703	0	0	0	0	0	22	0	0	0	0	23	15	43	0	0	0	0	5	0	0	0
TRINITY_DN379192_c10_g1	OLE83076	0	7	0	0	0	113	0	0	0	0	26	14	132	0	0	0	0	0	8	0	0
TRINITY_DN391500_c1_g2	OLE84262	0	0	0	0	0	27	0	0	6	0	19	20	57	0	0	0	0	0	0	0	0
TRINITY_DN391263_c3_g2	OLE84795	0	0	0	0	0	5	0	0	0	0	5	16	32	6	0	0	0	0	0	5	22
TRINITY_DN386603_c0_g1	OLE86551	0	11	0	0	0	23	0	0	6	0	44	18	64	0	0	0	0	0	6	9	0
TRINITY_DN385755_c5_g2	OLO13425	12	14	15	0	12	18	14	15	27	13	7	12	29	33	5	5	9	9	18	36	30
TRINITY_DN387782_c5_g1	OLO56904	0	325	8	0	262	1073	209	0	391	10	1191	1486	1399	164	0	8	10	6	219	726	706
TRINITY_DN302497_c0_g1	OLP74441	0	0	7	11	0	0	0	5	11	0	0	0	5	0	5	0	0	0	10	0	0
TRINITY_DN383037_c1_g4	OLP74441	0	0	0	0	0	0	11	7	0	16	0	5	0	12	0	0	0	0	0	0	0
TRINITY_DN386695_c2_g5	OLP76559	20	6	5	7	0	0	8	7	11	13	7	6	0	17	0	7	11	0	8	0	0
TRINITY_DN727836_c0_g1	OLP77095	8	0	10	0	5	0	7	0	15	0	11	0	0	12	0	0	0	0	7	0	0
TRINITY_DN370832_c0_g1	OLP77411	16	10	29	0	11	5	14	13	5	10	11	7	11	6	0	12	0	5	7	0	0
TRINITY_DN382654_c1_g1	OLP77411	20	0	14	0	24	0	0	5	5	21	8	0	0	15	6	0	0	0	5	0	0
TRINITY_DN378105_c9_g1	OLP78572	0	8	0	0	5	77	6	0	14	0	54	160	63	30	0	0	0	0	19	56	64
TRINITY_DN384384_c1_g3	OLP78943	0	0	11	14	5	0	0	0	0	0	5	7	7	8	0	0	0	0	0	0	0
TRINITY_DN393138_c3_g1	OLP78943	0	0	0	0	6	0	0	0	0	14	10	7	5	0	0	9	0	0	9	0	0
TRINITY_DN383428_c1_g1	OLP78994	5	0	13	0	6	0	0	0	5	26	6	7	10	0	6	0	0	0	0	0	0
TRINITY_DN394386_c0_g2	OLP79050	0	0	0	0	8	17	0	0	5	0	8	19	24	0	0	0	0	0	18	22	7
TRINITY_DN396419_c1_g1	OLP81281	0	0	6	7	0	0	0	0	0	0	0	0	5	10	15	10	0	0	0	0	0
TRINITY_DN384086_c1_g1	OLP81292	0	0	23	35	0	0	0	0	0	11	0	0	0	0	52	21	0	0	0	0	0
TRINITY_DN400117_c1_g3	OLP81540	0	14	5	0	6	5	6	7	0	5	0	0	0	11	5	11	0	5	8	0	0
TRINITY_DN378191_c2_g2	OLP82114	98	112	192	100	59	43	82	80	107	174	97	63	70	130	36	23	59	25	59	0	0
TRINITY_DN391799_c0_g5	OLP82114	9	0	16	0	9	0	0	0	0	0	8	0	0	6	0	0	0	0	0	0	0
TRINITY_DN398240_c2_g6	OLP82114	48	24	155	12	52	42	65	53	38	138	65	55	38	92	41	14	32	13	27	0	6
TRINITY_DN367680_c4_g1	OLP82451	0	5	0	0	5	0	9	0	9	11	6	0	0	0	7	0	0	0	0	0	0
TRINITY_DN91148_c0_g1	OLP82451	0	6	0	0	0	0	0	0	6	5	5	5	0	0	0	0	0	0	0	0	0
TRINITY_DN382516_c0_g1	OLP83668	6	0	0	0	8	0	0	0	0	0	0	5	6	7	0	7	0	0	7	0	0
TRINITY_DN341697_c0_g1	OLP84075	7	0	0	0	6	0	7	0	0	8	0	5	5	8	0	0	0	0	0	0	0
TRINITY_DN361564_c0_g1	OLP84075	0	13	7	0	6	0	0	15	0	9	18	6	0	0	5	0	5	7	0	0	0
TRINITY_DN389563_c3_g1	OLP84075	104	356	108	28	677	756	708	29	432	104	749	1182	954	1640	93	48	97	86	254	1099	2631
TRINITY_DN395216_c0_g2	OLP84560	0	0	11	0	0	0	0	0	0	8	0	0	0	0	36	22	7	0	0	0	0
TRINITY_DN404819_c0_g1	OLP85289	0	8	0	5	0	5	0	0	17	0	0	0	0	7	0	0	0	0	5	0	0
TRINITY_DN387818_c8_g1	OLP85978	0	5	0	0	0	62	0	0	5	0	51	49	87	0	0	0	0	0	0	0	0
TRINITY_DN391386_c3_g2	OLP86352	8	16	0	42	11	0	0	12	5	5	0	34	0	14	0	329	40	94	0	0	0
TRINITY_DN379656_c0_g2	OLP88101	0	0	0	14	0	0	0	0	0	0	0	0	5	0	24	5	5	5	0	0	0
TRINITY_DN370790_c1_g1	OLP88728	8	0	11	8	0	0	0	0	0	6	0	0	0	0	0	0	0	0	8	0	0
TRINITY_DN399227_c5_g4	OLP91702	0	0	6	6	0	6	0	0	0	0	0	5	6	6	27	5	0	8	0	0	0
TRINITY_DN385900_c5_g2	OLP92850	0	25	0	0	10	231	5	0	43	0	591	220	273	15	0	0	0	0	53	98	74
TRINITY_DN378693_c2_g3	OLP92900	0	0	0	0	0	25	0	0	5	0	19	65	70	14	0	0	0	0	10	17	23
TRINITY_DN389362_c1_g6	OLP93774	0	0	0	6	0	0	0	0	0	0	0	12	0	0	14	15	15	6	0	0	0
TRINITY_DN389563_c2_g1	OLP94869	0	6	26	40	0	10	0	0	8	5	0	0	12	5	112	36	27	5	0	0	11
TRINITY_DN367779_c0_g2	OLP95804	9	5	20	17	0	14	13	0	5	0	0	0	0	12	7	0	12	0	0	0	0
TRINITY_DN384280_c3_g2	OLP98148	0	0	0	0	5	12	6	0	8	0	0	113	25	21	0	0	0	0	21	0	197
TRINITY_DN383611_c1_g2	OLP98455	9	21	6	0	0	0	12	5	6	12	11	18	7	6	0	0	19	5	0	0	0
TRINITY_DN360918_c0_g1	OLQ00041	0	5	5	7	0	0	0	6	0	9	0	0	0	7	0	0	6	0	0	0	0
TRINITY_DN377672_c2_g2	OLQ03452	35	0	31	0	7	9	23	12	15	31	6	5	6	0	6	0	8	0	16	0	0
TRINITY_DN394606_c1_g1	OLQ05407	0	0	6	21	0	0	0	0	0	5	0	0	0	0	24	12	5	10	0	0	0
TRINITY_DN389599_c1_g1	OLQ07051	0	0	0	15	0	0	0	0	6	0	0	0	0	0	19	10	0	10	0	0	0
TRINITY_DN374668_c4_g7	OLQ09788	0	0	0	0	6	0	13	0	0	0	0	0	0	0	0	0	0	0	10	14	9
TRINITY_DN379567_c2_g2	OLQ10648	9	8	22	0	20	10	7	0	27	32	29	10	5	15	8	5	5	9	0	0	0
TRINITY_DN392731_c1_g5	OLQ15513	7	0	16	12	8	0	7	6	7	16	0	10	0	6	0	19	7	5	8	0	0
TRINITY_DN378678_c1_g4	OLS20023	0	14	0	0	0	0	5	0	5	0	5	0	5	0	0	0	0	0	0	0	0
TRINITY_DN386532_c2_g1	OMJ67455	13	0	0	0	65	171	45	0	14	0	87	315	210	88	0	0	12	0	38	362	84
TRINITY_DN382004_c1_g1	OMP07187	0	0	0	0	0	7	5	0	0	0	0	0	0	0	0	44	0	7	5	212	104
TRINITY_DN398731_c5_g1	OMP29994	0	11	0	0	0	70	0	0	7	0	72	117	172	0	0	0	0	0	0	0	0
TRINITY_DN384646_c3_g3	ONI45415	0	5	0	0	0	27	5	0	0	0	13	40	21	0	0	0	0	0	5	0	0
TRINITY_DN396610_c3_g5	ONI76173	0	6	0	0	0	19	0	0	5	0	0	5	14	0	0	0	0	0	0	0	0
TRINITY_DN385368_c0_g1	ONK57532	0	0	0	0	5	6	28	0	0	0	39	6	10	15	0	0	0	0	0	28	47
TRINITY_DN382701_c5_g2	OOE54486	0	11	0	0	8	35	0	0	9	0	63	29	13	0	0	0	0	0	0	17	21
TRINITY_DN382943_c1_g2	OOF16960	0	0	0	0	0	0	5	0	12	8	0	0	0	0	0	7	11	7	0	0	8
TRINITY_DN399267_c2_g2	OOO00891	0	9	0	0	0	0	0	0	8	0	14	6	19	0	0	0	0	0	0	0	0
TRINITY_DN387133_c3_g1	OOO01832	0	26	0	0	0	51	7	0	15	5	16	54	74	0	0	0	0	0	0	0	0
TRINITY_DN790776_c0_g1	OOO18181	0	0	0	0	0	18	0	0	0	0	6	22	45	0	0	0	0	0	11	0	0
TRINITY_DN389134_c1_g1	OOO64082	0	8	5	0	11	12	8	7	0	9	0	0	16	0	0	21	0	5	0	14	19
TRINITY_DN393030_c2_g4	OOO64082	0	0	0	0	13	0	0	0	0	0	0	0	9	0	0	9	0	0	0	7	6
TRINITY_DN393141_c4_g3	OOO64082	26	339	16	7	126	163	199	0	346	15	345	474	211	253	9	0	0	6	109	1078	300
TRINITY_DN389341_c2_g4	OOO64084	0	200	7	5	11	700	6	0	198	0	498	1063	826	5	0	0	8	5	109	21	33
TRINITY_DN391544_c4_g5	OOO64084	0	137	0	0	75	340	71	0	127	0	146	494	249	167	0	0	0	6	45	143	116
TRINITY_DN378813_c1_g1	OOP54865	0	0	0	0	0	12	0	0	0	7	12	50	8	0	0	0	0	0	0	0	0
TRINITY_DN383283_c10_g2	OOV25256	0	0	0	0	0	54	0	0	9	0	18	176	125	0	0	0	0	0	16	0	0
TRINITY_DN398411_c7_g2	OOV35476	0	0	0	0	0	257	0	0	7	0	266	335	326	0	0	0	0	0	0	0	0
TRINITY_DN401332_c10_g1	OOV35476	0	32	0	0	0	200	0	0	55	0	217	185	440	0	0	0	0	0	8	0	0
TRINITY_DN400928_c1_g3	OOV35892	0	17	0	0	16	29	7	0	36	0	46	115	51	0	0	0	0	0	18	0	0
TRINITY_DN397400_c2_g6	OOV36580	14	13	0	0	5	5	8	7	7	15	7	7	0	0	5	0	9	5	7	0	0
TRINITY_DN390264_c12_g2	OPD61133	0	20	0	0	0	126	0	0	24	0	103	110	275	0	0	0	0	0	16	0	0
TRINITY_DN376411_c4_g2	OPJ74552	0	10	0	0	5	38	0	0	13	0	5	47	51	14	0	0	0	0	54	121	141
TRINITY_DN395033_c0_g1	OPJ81788	0	6	12	103	0	46	14	0	0	6	23	38	64	40	10	17	17	23	21	64	48
TRINITY_DN362365_c0_g1	OPL15224	0	0	0	0	0	16	6	0	0	0	26	7	20	0	0	0	0	0	0	0	0
TRINITY_DN369756_c11_g2	OPL18366	0	0	0	0	0	54	5	0	0	0	12	5	88	0	0	0	0	0	10	0	0
TRINITY_DN398846_c3_g2	OPL19889	0	5	0	0	0	5	0	0	0	0	6	6	15	0	0	0	0	0	5	0	0
TRINITY_DN374664_c6_g1	OPX21872	0	5	0	0	0	8	0	0	0	0	25	67	17	0	0	0	0	0	0	0	0
TRINITY_DN387388_c0_g1	OPX21872	0	7	0	0	0	19	0	0	6	0	20	10	15	0	0	0	0	0	0	11	0
TRINITY_DN401031_c3_g1	OPX21908	0	6	0	0	0	77	0	0	10	0	62	69	137	0	0	0	0	0	0	0	0
TRINITY_DN393783_c8_g7	OPX22653	0	14	0	0	17	71	0	0	15	0	96	76	151	15	0	0	0	0	21	26	10
TRINITY_DN389172_c9_g1	OPX22744	0	91	0	0	0	5	0	0	111	0	54	55	0	0	0	0	0	0	0	0	0
TRINITY_DN401009_c3_g1	OPX22751	0	0	0	0	0	175	0	0	0	0	110	215	241	5	0	0	0	0	0	0	0
TRINITY_DN395164_c2_g2	OPX22895	0	6	0	0	0	61	0	0	0	0	31	67	91	0	0	0	0	0	16	0	0
TRINITY_DN377702_c2_g1	OPX23437	6	0	0	0	0	46	0	0	5	0	9	18	83	0	0	0	0	0	0	0	0
TRINITY_DN401049_c5_g4	OPX23514	0	0	0	0	0	64	0	0	6	0	16	31	93	0	0	0	0	0	0	0	0
TRINITY_DN281968_c0_g1	OPX23552	0	0	0	0	0	32	0	0	0	0	17	58	35	0	0	0	0	0	0	13	0
TRINITY_DN378341_c6_g1	OPX23552	0	0	0	0	6	224	0	0	0	0	8	232	380	5	0	0	0	0	0	0	0
TRINITY_DN374521_c6_g2	OPX24020	0	0	0	0	0	5	0	0	5	0	13	15	14	0	0	0	0	0	0	0	0
TRINITY_DN393134_c1_g1	OPX24020	0	0	0	0	0	17	0	0	6	0	8	20	34	0	0	0	0	0	0	0	0
